block_number,sender,amount0,amount1,timestamps
23518159,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,58853000000000,1000000000000000000,1641732735
23518193,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,588530000000000,10000000000000000000,1641732803
23518236,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,23000000000000000,390804207092246801352,1641732893
23536480,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,8824018299684075,157828853033165574313,1641772411
23538620,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,15000000000000000,268294184700664600276,1641777048
23539898,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,32219219820343520,551052780770562402835,1641779684
23547122,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,19085819083369415,305622670280476729945,1641795897
23550848,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9664979774465594,147641600143684846618,1641804249
23575127,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,32629878978636221,507928109493112275353,1641861144
23575241,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,21678481043870198,337454818649636150764,1641861400
23578027,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6129087313853271,88339401642597269576,1641868020
23578724,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1681828884233372,24821836179534034475,1641869586
23584073,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5613717186240772,76944262849661442877,1641881517
23615238,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,10835648893361320,149042464255754940947,1641952641
23621756,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1176611866892758,16009945108626264648,1641966332
23622277,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3416636536356700,45611966341384267334,1641967421
23627106,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2465629066158624,33634282167353759965,1641978147
23658675,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2982224174584249,37149278181287879942,1642049547
23666460,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3425935765026292,44610257605410591148,1642066564
23768566,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,11595972508597236,170091797063972450617,1642296677
