block_number,sender,amount0,amount1,timestamps
27212274,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,30000000000000,3000000000,1650128231
27298704,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4677312918832,10000000,1650316524
