block_number,sender,amount0,amount1,timestamps
25618023,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3578600000000000,100000000000000,1646505027
25618039,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9176992966451125,256440869794084,1646505059
25618119,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,17829804127032587,498234061561295,1646505227
25618231,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1068046480751756105,29845371954165090,1646505455
25652566,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1191843809064163088,33583887948898793,1646584381
25657000,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,517926566119674975,14594183927488671,1646594038
25658960,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2452327117750663361,69621739416393015,1646598210
25699852,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,218401595800516627,5588166758036173,1646686941
25700979,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,103297074038853552,2618530210496600,1646689263
25729683,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,99999999999999966,2550622200173814,1646752036
25729709,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,141234290583116535,3602353169870966,1646752088
25729725,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,174920387671719242,5000000000000000,1646752120
25737167,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,586951858555359010,16777685733721253,1646768500
25744253,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1222598701124418579,34947289947101500,1646784139
25744980,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1749203876716941183,50000000000000000,1646786025
25764847,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1749203876716941203,50000000000000000,1646829380
25764966,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1749213786257597751,50000283258595194,1646829626
25765109,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,349840775343388273,10000000000000000,1646830028
25765145,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,59441361066647847,1670068180926837,1646830124
25765204,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,142975736533731940,3859351957657473,1646830246
