block_number,sender,amount0,amount1,timestamps
23209245,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,38000000000000000000,4750000000000000000000,1641012577
23215490,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9114705075932862685,1200000000000000000000,1641025729
23225897,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,34999999999999999999,4567986115046948638323,1641049269
23233751,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,999999999999999999,128138411845718733238,1641066788
23233940,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,999999999999999999,128138411845718733240,1641067178
23237197,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2999999999999999999,384415235537156199730,1641074350
23238108,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,999999999999999999,128138411845718733246,1641076419
23247469,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5072639738836573725,650000000000000000000,1641096653
23256729,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1170609170500747782,150000000000000000000,1641117172
23259629,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6999999999999999999,896968882920031132757,1641123280
23273398,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4300190428807326793,551019572181531082738,1641153643
23277299,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,18331586867540463671,2348980427818468917262,1641162458
23288695,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1775636317935669260,240000000000000000000,1641187774
23289861,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,11089999999999999999,1498955598686075602916,1641190461
23298029,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3130471899613392069,490000000000000000000,1641209100
23306356,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2537543465435412581,500000000000000000000,1641227461
23326030,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2097133270108361437,460000000000000000000,1641271045
23331960,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6838478054701178599,1500000000000000000000,1641284635
23354956,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1044744220898160446,224170117995008729498,1641344327
23403062,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1553482614194187542,380000000000000000000,1641472901
23415584,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2044056071308141503,500000000000000000000,1641502314
23477613,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,387965241560357106,100000000000000000000,1641640986
23528889,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2743362538783139727,700000000000000000000,1641755902
23563802,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,610744364473731398,200000000000000000000,1641834800
23602335,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3012345081354665180,1000000000000000000000,1641922669
23704258,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3952333468160459332,1450650002604395545532,1642152759
23712665,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,40495875268856324546,6809289134678850801442,1642173046
23735433,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1426475274595065218,250000000000000000000,1642222070
23828092,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,471690379754398464,100000000000000000000,1642426891
23848624,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2996276520051400929,861198045076709222694,1642471242
23849207,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,556671309170845046,160000000000000000000,1642472444
23892352,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,524347256258899196,150000000000000000000,1642565123
23934427,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2354708387269098811,678565217078878936274,1642656905
23960742,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,139999999999999999,45220104407338038637,1642712748
24007259,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,770541753863533774,250000000000000000000,1642814805
24052133,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1846059245731476194,600000000000000000000,1642911718
24055146,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3069076175168712431,930982316401877958455,1642918067
24055252,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3591394086364895376,1010673380655119678696,1642918297
24080747,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,299999999999999999,84424601395785045255,1642974840
24335870,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2911781886145706298,1310000000000000000000,1643531016
24437760,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,583860723689069509,487690675870525131850,1643755016
24466630,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,370182233884299844,350000000000000000000,1643817281
24527358,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,566913468911780882,599999999999999999459,1643950070
24562624,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,44677337667696714,50000000000000000000,1644027164
24958840,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,434006396231316556,1125000000000000000000,1644903458
25472071,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1053914984781750501,2449169391261264135961,1646172490
