block_number,sender,amount0,amount1,timestamps
23654110,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1000000000000000000,1000000000000000000,1642039864
24088778,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,399999970600,13206822,1642992367
24089023,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,500000000000000,16508528713,1642993081
24089451,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,500000000000000,16508528713,1642993965
24089948,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5000000000000000,136050042103,1642994991
24090161,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3140024995593479274,13730636653515133785,1642995429
25917447,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1000000000000000000,18747887836450449730,1647224732
