block_number,sender,amount0,amount1,timestamps
23261720,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7000000000000000000,81000000000000000000000000,1641127853
23261970,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7000000000000000000,23811767000000000000000000,1641128407
23262376,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6999999999999999999,19053441529732933401780508,1641129333
23263177,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6999999999999999999,13954413918592200970879995,1641131116
