timestamps,block_number,sender,to,amount0,amount1
1642065954,23666254,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,139548224529467901178,21518720585464703007126816
