timestamps,block_number,sender,to,amount0,amount1
1642388257,23810795,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xEAc0FFd794763fB47ee105EF031C8B100D28Ec17,34268439996362626,1288008895275
