timestamps,block_number,sender,to,amount0,amount1
1649773329,27050836,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x957FFbed31ca76544b677700811a52141dd77E23,82962194,632216987800902226931
