timestamps,block_number,sender,to,amount0,amount1
1645867031,25349973,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x605c419E2f35bF0cA0713546183A0138Eb891bf4,9999999998804771390,6999999
