timestamps,block_number,sender,to,amount0,amount1
1642847902,24022478,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xD63154aBc9c6655626F16F0AED41c2e958410724,4824980515646382894852,27935247855458774626264
1642848918,24022858,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xD63154aBc9c6655626F16F0AED41c2e958410724,379430064204442210953,3960785377089898065725
1642934171,24062453,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xD63154aBc9c6655626F16F0AED41c2e958410724,17881440372261644009,232873476314561686500
1643386371,24271129,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xD63154aBc9c6655626F16F0AED41c2e958410724,2082263320999048507392,17660277083833420627103
1644190646,24634755,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xD63154aBc9c6655626F16F0AED41c2e958410724,850452989577604185534,8100966992634634005207
1644276001,24673829,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xD63154aBc9c6655626F16F0AED41c2e958410724,42558072529548958338,448765635081987879834
1644851636,24935666,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xD63154aBc9c6655626F16F0AED41c2e958410724,343204704436385138761,2603603216663270675887
1645236893,25100918,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xD63154aBc9c6655626F16F0AED41c2e958410724,7814232915417777711687,37397816894993489986280
1645237091,25101002,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xD63154aBc9c6655626F16F0AED41c2e958410724,403049908268916955656,1928940029320716851924
1645925074,25371863,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2E62Ee3af78d005a0DffB116295b13EF45b6F2C0,1688700003165172167284,4921766109204372879492
1645950034,25380602,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2E62Ee3af78d005a0DffB116295b13EF45b6F2C0,355614626201849779092,1073312376608791728774
1646187447,25478594,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2E62Ee3af78d005a0DffB116295b13EF45b6F2C0,1689109178221828785385,6266991344168938699982
1646188943,25479244,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2E62Ee3af78d005a0DffB116295b13EF45b6F2C0,2097962542190931229793,6274827238492442435924
1646206575,25486905,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2E62Ee3af78d005a0DffB116295b13EF45b6F2C0,1179638937730893696550,3862034773746182473197
1646255550,25507829,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2E62Ee3af78d005a0DffB116295b13EF45b6F2C0,2633650860307094479991,6401177412309847320067
1646291220,25523455,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2E62Ee3af78d005a0DffB116295b13EF45b6F2C0,522250019780559286892,1348891337342738453465
1646357250,25552802,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2E62Ee3af78d005a0DffB116295b13EF45b6F2C0,24841201420953024128,78598982389167655047
1646402366,25573145,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2E62Ee3af78d005a0DffB116295b13EF45b6F2C0,33544082884979358028,97177173762542260435
1647272818,25938213,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2E62Ee3af78d005a0DffB116295b13EF45b6F2C0,657202522017033629400,1813510099828109812173
1649633467,26986470,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x957FFbed31ca76544b677700811a52141dd77E23,594182610160809440371,1984872778201656930275
1649773445,27050865,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x957FFbed31ca76544b677700811a52141dd77E23,48701866085082879277,137046078406130506736
1650325721,27302912,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x957FFbed31ca76544b677700811a52141dd77E23,7712178614021981256800,11146042564075896173249
1650346814,27312318,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x957FFbed31ca76544b677700811a52141dd77E23,405904137580104276674,586633819161889272276
