timestamps,block_number,sender,to,amount0,amount1
1646679041,25696157,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5f0Ff52DF8df2c5351c47b6711C33f36C5402909,18421317,4375890082381763480
1646685372,25699154,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xc67178557c4E7F6656B4bD036930E4851798c32D,121650983,28833265508425554769
1646714696,25712313,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6D5EaCD6547853b23dDe08fB986b4F1E99f2a644,9260104089,2789897114708787842921
1646717484,25713601,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x479aA441683f3a914EebD76491e33f289135a501,20718721265,6616854496721683009670
1646720928,25715147,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6D5EaCD6547853b23dDe08fB986b4F1E99f2a644,8567014685,2868039283074031448333
1646725935,25717443,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x800B84D409C3507a2E8e0b310dFF64A6881521ea,5464011681,1937625855355330330315
1646726357,25717648,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xf7106124310E55B1CB6De38B22a512EB8a222de0,2762803828,1007672644345780929180
1646726997,25717958,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xcd1bd705D5059DC385dFF79C1e21B5861957D27C,1614307270,586734526614474920804
1646729915,25719372,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x14b8ed2588b6d5B53a60025d4950e5f43f20bAd2,332182885,123094974783634664684
1646744056,25725939,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x160c1532acC50D5da4d21F440Ee91CBE6C96728e,780601770,404273623845050561012
1646746658,25727200,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x938e8d96c5B83bCb38BB66C10dcdd129dcb7dF8f,936197262,568950248333271156208
1646746714,25727228,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xBD13a370fff7cB214c4EB8A6eeCd68207D52950a,725481899,440893306438308833375
1646750420,25728899,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xC7d41C8a9079f661cF033419e6F258b347273AD9,10549320,5924857931697157666
1646758071,25732360,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xa84c1b165090e40CF8e31a714F3282C31E492288,358324606,200264916178101458972
1646759708,25733091,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x871E1A032e5F683772839781CCF03bd0767De4A2,78533882,43973431644891133748
1646768840,25737333,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x85db8E57272Cfb2F6798b4bFC4D4925C718570FB,897647053,503031269093096296336
1646772666,25739064,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x800B84D409C3507a2E8e0b310dFF64A6881521ea,5301747177,3132419556955952785312
1646772926,25739190,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xCc8AE4a7A3e66BFe9056a7f0831249898A758A52,40692402,24426079259892518375
1646773732,25739581,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xfcE3D9A1472E3ad45ebe49bCFB32373E6A546e42,23157703,13540519436764685970
1646778501,25741767,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x800B84D409C3507a2E8e0b310dFF64A6881521ea,3227253791,1910444438923832647180
1646779235,25742124,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6D5EaCD6547853b23dDe08fB986b4F1E99f2a644,2143449512,1319834880868224060312
1646808228,25755223,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xd19030ea41Cf9CF814F9053d6526F36AEe2461A1,315044722,204628776623293867935
1646824600,25762598,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xad5D5e7233cC6F457055Bf3f458e722ccC106EAe,4873791089,3138789711885404461518
1646835813,25767717,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xc67178557c4E7F6656B4bD036930E4851798c32D,276811195,192613830230639506451
1646838781,25769031,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3711275cc9e7B6560C6dB6758D77E27fE3B5B102,1317270037,951381937487040866395
1646862050,25779439,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x0F38cE2daC4DBdE8c5770bd63A015F80e7D3Ce6B,18716218,13329673064046057316
1646877608,25786610,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6776c8d183a036Ea22B103A8A15854995ccdf64e,27212428,22661230909629971432
1646878300,25786944,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x76f26d1f4e0B0Bc2C0763c082e6Eff77371df541,473590777,393956923565060357495
1646885749,25790370,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x19EF1A16F645de87b1eaF5bd4FD340FffebcA92F,953924685,838625583015296712221
1646886531,25790748,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xFc4A0B20d2143E149bCD54B074db5AeF461eA516,186977667,166654146053911883636
1646886627,25790794,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x76f26d1f4e0B0Bc2C0763c082e6Eff77371df541,986260933,879059385497916036561
1646901448,25797613,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4F1aC46203655375842CEa24DC093782C399881C,294400770,272962257547800196733
1646904656,25799089,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4F1aC46203655375842CEa24DC093782C399881C,126882157,118171217342592293547
1646919420,25805804,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6D5EaCD6547853b23dDe08fB986b4F1E99f2a644,4130468211,4111871969792413159112
1646983761,25822349,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4F1aC46203655375842CEa24DC093782C399881C,158658117,189816370931487339646
1646996925,25827115,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3C1f07220ED6f68D1F20BFfC227742fDb5b3932b,3995380,5561651949968310913
1647011620,25832234,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6799143065AfA906e64518AC86cC787b95B41c09,100958750,148691592851983755593
1647021681,25835911,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xE352853d31f08b94E456a825d23eFe843183c540,57823608,86181820214022253874
1647037979,25842305,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5031c07BD3921657bbb84B9829f2E49113169a4a,25790699,33595911319551203861
1647051832,25847797,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xbe28136E784Ae489e20C2a29d81F7798FDbf375e,298983214,381210875561072563068
1647054130,25848724,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5e667EFecC387EEb130D1fddad20c42bE35DF24d,35996668,46370300273814527253
1647078837,25859457,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2f0d22B2606472728f5d42e85d7500f1E4b601d1,27567902,35722935263769384774
1647176130,25898292,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xEdAdbf006526F66e478BaC016313AdC9BfB12346,231380349,254450649206173299393
1647191475,25903997,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xf197dDA8215caa18084936317Cb801BD9099D5b1,17292164,17551108460962140211
1647205971,25909454,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xe8660E06823d35E37ffE7AF300BF732931684486,50845756,51359524589051732539
1647213829,25912782,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4b86F0d069d804f7a2aF62902c5FA49fe8A77600,4452998686,4390519329570375564843
1647249724,25928199,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xc67178557c4E7F6656B4bD036930E4851798c32D,159762186,156952348532404902679
1647288997,25944816,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x744dd1294216211a040EB408bF43744127087F0d,17691203,17855374335116514418
1647332910,25962779,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2f0d22B2606472728f5d42e85d7500f1E4b601d1,346700909,373894840011487614598
1647338654,25965157,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4F0Cf8DF1CAa7EFaa7fC64c2AcF30D306fe50B93,1766431657,1925460413143163033706
1647339262,25965414,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xfEB8d2Ac95f04A5CaE679e5a37025ebf154220BF,235916019,260571741893945717156
1647416451,25996902,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x0857c8038bD713ac0bE6c847ACF4042FB04F3E90,1543638,1606743859491549876
1647442410,26007524,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6D5EaCD6547853b23dDe08fB986b4F1E99f2a644,6926686998,7403057291484927406801
1647444402,26008329,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6D5EaCD6547853b23dDe08fB986b4F1E99f2a644,6517255047,6956222309789351210659
1647448226,26009821,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x800B84D409C3507a2E8e0b310dFF64A6881521ea,4056204831,4094070089334763521112
1647468870,26018228,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x91CAFB70Ee9CD568E334458FAc31FAF0cca407B4,137019073,117678183430567309849
1647480206,26022845,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6c71D5961314c27bAAbe0F12Dde07d591fCB0c85,99392038,80556159256035186729
1647482226,26023689,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xB4fab6b92869ef9F82C73DE22e605B8c2883994C,82820369,67712998176325141704
1647520882,26039378,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xbe28136E784Ae489e20C2a29d81F7798FDbf375e,4552823985,3651308131955485230291
1647552862,26052149,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4F0Cf8DF1CAa7EFaa7fC64c2AcF30D306fe50B93,1276700104,1195782815625356999651
1647556086,26053483,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x76f26d1f4e0B0Bc2C0763c082e6Eff77371df541,10517609770,9509879564726150089996
1647556994,26053841,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x76f26d1f4e0B0Bc2C0763c082e6Eff77371df541,5090836302,4588388647755086591012
1647579959,26063293,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2f0d22B2606472728f5d42e85d7500f1E4b601d1,73163686,68552427338123036067
1647607091,26074895,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x47792442dd2fEE0386D3B73E5fC202C0D6c97b61,3300241,3181754798859981156
1647609199,26075731,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x0F38cE2daC4DBdE8c5770bd63A015F80e7D3Ce6B,629231025,605816576977643912243
1647620271,26080603,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x0010ea5f1ede6dF322A95DE139ddBF2Bb6455350,19305665,20276008954447955811
1647622959,26081692,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xc1f2e41d6b924EEe7732E07eA25850CdBffB6381,4523864814,5164200500009023959488
1647625359,26082818,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x800B84D409C3507a2E8e0b310dFF64A6881521ea,751690983,869912396758812426945
1647625503,26082854,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6356b0031a5123848bc0b38d003C83bfe23C3c5C,4647147772,5378023081127658956625
1647670023,26101681,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6bacF28e1b67B0A873B5Eee7cCF99FF61c816e23,9932723,10774022109593229024
1647709427,26117925,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xda6a6dd84D169881Bc8E0EADe90c3C599E937F14,4289133,4729371677105570670
1647718593,26121862,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xEBd4698f993d3107216693039c9678a646a03E56,4267160804,4536226981715414932310
1647723613,26123823,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x94DF2eeB4E1494ECC0AfA91dAf286A31AB1B8c03,30885579,33593492018618894107
1647744399,26132762,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x76f26d1f4e0B0Bc2C0763c082e6Eff77371df541,7343128033,8190767828423187043552
1647747725,26134313,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x76f26d1f4e0B0Bc2C0763c082e6Eff77371df541,4567011034,5155597972605793384438
1647755975,26138064,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xEa09616071f14a708e6E99Fc3d2AABE8E7DDc6b4,86804081,99350228316180884131
1647782240,26150116,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3F01940c87f09a351d422022d61bCA0B682755c8,400555410,485289496234735225054
1647803241,26159678,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6799143065AfA906e64518AC86cC787b95B41c09,18061633,23304499756709517452
1647804955,26160509,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xD16994abc6973A3bBe08331afC912bA22376d458,4823472,6233658493344927482
1647898187,26202356,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5f33692C89c68b2556150Bd933D8387F8EA967E5,61010502,78245314174502593991
1647901571,26203934,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xFd5B4FB9F6BFaBBC06896d220704d4Fa855Cc58D,16867452,21804032139728525517
1647931836,26217240,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xd8E72BF20365b16B5D2cbA3eC71E546432d1b9c8,20583406,27030914609044885998
1647938720,26220392,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2f0d22B2606472728f5d42e85d7500f1E4b601d1,244492678,319592158262287863549
1647967140,26233920,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6D5EaCD6547853b23dDe08fB986b4F1E99f2a644,5182874101,6923732679242156633467
1647977197,26238602,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3D330E81108B4c62d72b9d3005Cf04645C3Cdd99,4534582,6177889900136949078
1647977751,26238871,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2f0d22B2606472728f5d42e85d7500f1E4b601d1,2916325,3969117354041961804
1648051904,26272873,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x76f26d1f4e0B0Bc2C0763c082e6Eff77371df541,2276916339,3184789769401263099085
1648103083,26296024,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2f0d22B2606472728f5d42e85d7500f1E4b601d1,99983527,146987048246487250420
1648111451,26299772,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x51a1F4265ACbfaBF2bB7B00a94A0346BE985Ce2b,19226535,28362463874856057719
1648160889,26321927,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xD4f97C9a28378819140086394712EC7f8B96c335,7676348,11674827301937170558
1648193346,26336899,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x80de063220A98703846DC348BaC157B7Db99266e,198588928,308959504532089092679
1648205283,26342559,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x14b8ed2588b6d5B53a60025d4950e5f43f20bAd2,416650361,639026243640805435245
1648243672,26359044,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xfefF18971b0E49F503586980218C835dCa346B8F,35613776,58781531006663496355
1648268965,26370129,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2f0d22B2606472728f5d42e85d7500f1E4b601d1,360915045,592210206965211067735
1648287460,26377967,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6030C8b9963997D5ECcd7c1b6EC4e676Acc0b4c9,2102671388,3396330921754648242248
1648301018,26384168,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4b86F0d069d804f7a2aF62902c5FA49fe8A77600,194665110,317381403679649202476
1648304113,26385579,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5f33692C89c68b2556150Bd933D8387F8EA967E5,54429794,87933541827022215093
1648358422,26410549,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2f0d22B2606472728f5d42e85d7500f1E4b601d1,383203305,648361781260104812072
1648360547,26411513,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xd8E72BF20365b16B5D2cbA3eC71E546432d1b9c8,18938432,32369048968579784798
1648361025,26411743,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xd19030ea41Cf9CF814F9053d6526F36AEe2461A1,3664874230,6330696631831541939329
1648367498,26414880,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x7448ECCBaA2299298d3B4148B52e91C55CDD9dE8,32125299,55092629693452966584
1648375711,26418463,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3306BfE7C7e2acBdA953B19aA6706d1940903558,249545677,428403216748116607949
1648440640,26447070,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xEa09616071f14a708e6E99Fc3d2AABE8E7DDc6b4,73580080,133227636139957135918
1648520887,26483710,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2f0d22B2606472728f5d42e85d7500f1E4b601d1,542677218,1095021748362491794086
1648538403,26491393,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xecAD6A588E8b9FBfdDC0DB79b9886Ee2F8e8048f,18769328,37892667474043146337
1648583142,26511507,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xed5B4Cfe42F607cf9Efc7eB9da75eD099AC678B1,2735033302,5603052935708599740814
1648602357,26520355,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1C9E05BFe2992D790378878157336380005Ee5F8,15564892138,33377290057851408935269
1648602881,26520599,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x58104b0c16955A7F1627a88d1A9f9f6637f5Fd17,3688977918,7756518795607682784412
1648611920,26524722,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x58104b0c16955A7F1627a88d1A9f9f6637f5Fd17,7223977448,15529074490509125940007
1648630321,26532685,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x0a5ff9Bb1B546f400f7A9200166911261f817CA2,1472373933,3193011928509681993972
1648634506,26534519,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x838dc97D676C3db02736b42fA637c66788A4d601,415544,902715952950355136
1648651818,26542512,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x58104b0c16955A7F1627a88d1A9f9f6637f5Fd17,5482550646,12451215145549541852984
1648657042,26544883,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xc4fa1e98ad8A5bD4536162335179865b54c0c000,3453251,7909156737321189322
1648658531,26545600,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6Cc5Eb02E7c5ef3032f2F354E007908461D825c2,6738366,15433222708213252004
1648679048,26554924,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x65dc5FC7CeE79C565A628c4108D279196f97b066,1389618964,3257989186801757032819
1648684557,26557246,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x838dc97D676C3db02736b42fA637c66788A4d601,261070,638784634024984810
1648737871,26580802,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xdf68ab0fb3195bAe432FA380913009a98C64090F,237380481,601709856345164949006
1648763288,26592321,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x93c972b0f7a6e9e0B93Dfaf6a5ea62F790460fd9,162103829,410044064953756009889
1648800214,26609433,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x02a954E0E65BB89487F0D93484F7224A7464085A,22839806,56780284382974810019
1648960849,26682390,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5E0117FBF11822224EBde6DB4D3f73135270918d,145901300,441264598697116671867
1649037475,26717226,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xCEceEd8afCbA87209794156a84e6FD7C92349010,33340379,98735012137836042286
1649143451,26764778,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2f146392775B403f8402d082d428c4Aaf521502c,3453961519,10470494249110103306298
1649157445,26770943,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2f146392775B403f8402d082d428c4Aaf521502c,3496577763,10343210207770357717011
1649229902,26804719,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2f146392775B403f8402d082d428c4Aaf521502c,2686873694,7640290337529569742740
1649277405,26826493,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x0048144d60c414C8C972784471646F0f0f3d5E2D,18771943,56327092227036810736
1649369272,26867143,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2804A3c5D026eA2c08B700072Aaf4b0Be6f3bde5,92826311,282259021243378356505
1649809730,27067786,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6D5EaCD6547853b23dDe08fB986b4F1E99f2a644,208696494,727255707408212090123
1649873139,27096297,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x7937A820967854dc019B361899177A028D5251DE,11341860,39207162145516304062
1650066212,27184355,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1ce4AdE82490aF3E6b8Da798C1938449CCB18Dc2,26931142,89471196914031726456
1650163978,27228770,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1d7D858561355A6AECCad3495B15014A144C18C5,32086369,112547000464775986841
1650205335,27247634,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x0E61A8fb14f6AC999646212D30b2192cd02080Dd,28403817,98051756385863609838
1650268326,27276707,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2f146392775B403f8402d082d428c4Aaf521502c,604884310,2124578699573966115086
1650435997,27352166,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x25a15Ced68B603B7e2c0612a36C41E996197cdEC,2869019,9957696623124927695
1650649036,27450349,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xB6bBa3636bFDf580a53f1cA05077776670d7F273,15265848,55173547332842895780
