timestamps,block_number,sender,to,amount0,amount1
1649186021,26784644,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4955311382272253655,96873351916146699456018
