timestamps,block_number,sender,to,amount0,amount1
1640278808,22874897,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5549858962125097830,4505763948352514135931
