block_number,sender,to,amount0,amount1
24902656,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,97199949999922839267,290623714029921306162894450
