block_number,sender,to,amount0,amount1
26470729,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,21009997499981435363,2059662932835024446335203
26481787,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9908029157181018171,990307706088613884991638
