timestamps,block_number,sender,to,amount0,amount1
1643427558,24289601,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,721731984717574598,183962059422284725074
1644276459,24674050,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x534BB4372A353CE143a57f9AA3FaFB15727D093d,4736157847926170065,1323957813235692074935
1644905887,24959940,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,135730766888126024683,38691805210959009355628
1644916157,24964726,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,117647134599791472244,33618941578446851895779
1645344034,25146548,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,582094457450108987572,169688396748818266253427
1646013680,25404930,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2529593053167917147,800938641552511415260
1646016287,25405796,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,16675029775831846566,5279772443941746468489
1646358369,25553237,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3340234436099136130,1069207961589965642055
1646427401,25584058,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9935253825358273217,3191152168528265324934
1647347964,25968926,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,56829026956708907068,20657478602998993943620
1647419729,25998243,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,41647561675087919951,15197394739544729126632
1647877933,26193345,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,37308423319952216684,13962177032055245539627
1648196483,26338355,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3101370969663375899,1172269099407723621613
1648975400,26689189,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,19773586719797269002,7705928771080261887083
1649522705,26936073,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4768648617744623034,1903978058694367998781
1649726840,27029589,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,520501400660614097,208245607787097534473
1650283955,27283772,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,36860580276191645710,15030992478538315942134
