block_number,sender,to,amount0,amount1
22863226,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5A2553b78F22c86766E2E8AF98159b28Dc7dA28D,5319947731498997781,282700586392458241655
23060474,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,266664886828725724,15432396437177786532
