timestamps,block_number,sender,to,amount0,amount1
1644780500,24903777,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x470b2e24fC4B51fe7664DDE1B6CcaA9f1F37aE00,32083648764013451,79639589381707136034408
