timestamps,block_number,sender,to,amount0,amount1
1642452712,23840011,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xf3AABD81689a56D2E3b7aA980c0a9e018F46c11B,1615869327,52086585616009759456
1642623920,23919499,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xDF4ae0B5Ae0aE0C4309098363c31D125B60D603F,8037026265,251468512085592253222
1642711190,23959987,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xBC718d76ccDA3a9FF09CE942aa2E55E7274aeF91,255679312606,7825179041770066319751
1642942485,24066171,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x09b087A70087F14077101288bf5BAd0667B006ad,4301670187,99272646786372415330
1642943009,24066281,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x0CA35a03D3e570c34105bE3585DAC330bc145308,5184305995,119659303180948536702
1643386155,24271025,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x09b087A70087F14077101288bf5BAd0667B006ad,4985350989,81259303907329913694
1643804655,24460634,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xBe1D7136dc7da1a6C01Fb8a8732C0a8095380494,4603774443,72447726003295981204
1644409320,24734955,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x0CA35a03D3e570c34105bE3585DAC330bc145308,905494933840,11919091769587094417665
1644500561,24777207,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xBC718d76ccDA3a9FF09CE942aa2E55E7274aeF91,577751495,7920922280228071656
1644770457,24899345,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x9B8843A1A85996E3DfB2D95d48e930e47d4736A9,251984418,3359212032065117856
1647466170,26017093,0xf1c9881Be22EBF108B8927c4d197d126346b5036,0xf1c9881Be22EBF108B8927c4d197d126346b5036,325858159130,1838632310458672602995
