timestamps,block_number,sender,to,amount0,amount1
1642202798,23726587,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xe9305458b3900d55d951c40f87f3dd6F2b4F6772,672630013126872321910,5477973
