block_number,sender,to,amount0,amount1
23101678,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x537fA3168cCEF2D69d2FAC0eF4469A07BfD333EA,21163283410138090925,126036056815342959
23104442,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x62436132956DD23d1eaE33F276f1137473fd5ccF,246223171732231370942,1409624961949706858
23109553,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2C27204701ea0977E5ED9a0EfA87A469FAD40544,11652818507836335664,67827158507834078
23116208,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xECFe519ddb077dbBF3e34B6c77c9a9f697A4E2E9,110902898524665608163,613826776427847417
23121860,0xf1c9881Be22EBF108B8927c4d197d126346b5036,0xf1c9881Be22EBF108B8927c4d197d126346b5036,29456772881073754984,158226018752972384
23122620,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x21EaBf78412dd44C6049feFa7e87b02A07Fcbf63,1132998442777724074,6064505483603633
23124118,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2D53E7121396Be547f20C81Dc9024f9F6082A9EC,33893323210252825336,181560473392588912
23125202,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6715CB88a0Ef5183803A2CaB73f255d22488B0Dd,91922618015225729680,492251332473282800
23139794,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x71fF80f4418bf18f84DacA2c8c418226D6E9A2a2,92618911674531716997,509443898442579344
23141596,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xE98b3031f2A3FcC8B1175Ab93C48dE0541A76164,57562348447418986939,317301332993201932
23148235,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x759567C696a9B43A6CD066D37EC14a865a1367A1,8160417979831658513,45293484091648580
23157518,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x48e3B6A1FCbCeaF45092545e9077a3e2c0E4bb14,999999999999999908,5847846909787449
23164701,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xF0268fB913F02f32Aa0b322E2086c126962291Ac,22407620225882306640,132002337998230570
23166602,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6715CB88a0Ef5183803A2CaB73f255d22488B0Dd,90640450293840102918,534611373335081610
23182060,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x42fb27a00aC4dbD01B2CDe886126Ee206d9F89a7,552503015653243640503,3491769664425052804
23183763,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x17b7aFbe43503813E525bE9dEE970D6fafF75633,373950322100478171109,2471596065354396965
23184597,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x623331FD48abca0AF5457BA39b8328979C7FABd0,1182571225571371664888,7854061387911162877
23186746,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xBeCc33FE6d0128c31823027c3077950b0A0756dF,48063573682052006058,318045777735223787
23188478,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x9F1CfC94feC8826B7e546CB77b6f7C2707B2Bf98,5331633498022456530,35588008854559671
23188870,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x9066CdAc40E4D6e862E51167E2cD28f9DBf1A877,7607803811077226349,50781651621620763
23189965,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x92f503D682EB842e3BfC56F2Bb00265fA8d6fc71,1839606263200223707,12292782511733596
23201186,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xd7c9cE13e5280972ad00Cd77508244b485061F9c,155560013629108974837,957124193639587032
23211913,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x02e51d6Ce16201A28Eaa7DE9C8C4BFeD25B4b081,8403336304203530281086,55549490424425155547
23218394,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3fF07607c5C8C619C69b1fd4C08aebF069AA10c7,19273589077438486903,126950859799913571
23218571,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x60A43327736abE4262dFEBE97B5FBBe1ba76fbe4,5565736150396685436,36641637829453499
23219509,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x371b67fE81878f04DF2A55Ed4dBE89D9Af8Fb7f6,500046624293920502,3291101491299983
23225316,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xC5F63980376e6753ae1B4ED39c36cD1F45304270,72417596523709163498,476174608639881229
23234002,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xA65e83994BC7dbdf4d29811C741D5BBf4a2FCB2d,20254186664751839809,137582338071772793
23235439,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xF3190FcF9cE680Cd2ccA4D653e6334bB97654e1e,24445225023661614448,165984804643108614
23235670,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x8Af4992e18224AECF38BF1B4DA0ECd99d54D0ca6,9857948347952532118,66923308844040094
23236939,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x9b5DAF8fe589a8FA66d7ff3C9aD5d18fB35504BF,38703931561198896851,266040605925094999
23238076,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x80a1E34d5A11a43356dC1E2680C83dA028F36426,41036285181399061645,282094398431722770
23243302,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xB513cBaEF08372756b492d470B3fCA967EC93F56,204286095151746997,1444023922947537
23246222,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x36425F061786eC2A37ea3a93f3961f97AdD7f17d,75393506416530887800,529625650451151529
23253826,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xb3Cef3d178C5EfB0dd6FaB82eC185F3D1Ba3Ca13,68577295721374764500,476450778629446418
23261176,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3bE960F410100916b49C41bb8fC52eB5511ef307,19491378797874482501,130046399097154787
23261428,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6715CB88a0Ef5183803A2CaB73f255d22488B0Dd,83572444739506690976,559673820939625035
23264477,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xE36fecf528d9A204F06A1D8425FEf09D5fD6103d,33236239556579687321,221457710644633550
23268667,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x8565cF55199F924557C7E9179fff027843491661,30605251924210636189,201951724063599171
23270803,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xb3Cef3d178C5EfB0dd6FaB82eC185F3D1Ba3Ca13,115165393672062648081,755752273907027335
23270894,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4C28A4e73103a5AfF7DF4858ed474A05c3d873db,40888072777796651511,267870952614826030
23275746,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2D3D4E19931ed4d8b6F661E4bA5BED2344c4123b,184914031758978454196,1173952182544453593
23276669,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x8565cF55199F924557C7E9179fff027843491661,31274170406715281653,197778241888269809
23277302,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x25dceE636D24ABb817ea418687c78f4081382176,16069174110914400422,101435994586574684
23283059,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x9b5DAF8fe589a8FA66d7ff3C9aD5d18fB35504BF,82647919861564622483,511099744644457964
23288586,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xdd62d76d44c520EA82fe7E503994354e59672180,207703881570488231609,1281820788420791683
23289799,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x8Af4992e18224AECF38BF1B4DA0ECd99d54D0ca6,63119069408149633867,375643068282086843
23298420,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x0849101093FcD6220f0554f055E6B9E9aFf489Fb,30762280165288913685,185910546462248656
23298977,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x02e51d6Ce16201A28Eaa7DE9C8C4BFeD25B4b081,8962276315967077363677,54141426910739194723
23299196,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x8a33542bdCB6Fb23de66ab69fCf0B566DF9DAAc6,66051448486866254140,399770180352213743
23299481,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xFfE0D27e0963E195b47BB5fBAE6629529CC0E00b,5352098416591436705,32377811162764520
23305826,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x9b5DAF8fe589a8FA66d7ff3C9aD5d18fB35504BF,59670414685761677634,395829565227835074
23308414,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x7897531b47C6dB37570b4d2441a4484Dd5f97133,13079910295391543871668,86551310190694958421
23310619,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5eC0698B7c36b254904C30adEC25a70eeD6C2a36,5198258286105265459,34148416145212134
23316362,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x8BbB000E0833B4Edb0eD994E92B79F3Fd3b70155,12166896104184433102,78146329553546467
23319377,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xB1514FC289702B93955a65e16921b172C4e1149E,49659324557478412164,319134844068047511
23320801,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2C5fbeDd95e62dD14Fc12b0A9F5f6197887A0604,183559582027756859005,1186486647184548984
23322383,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xa5bedf215888C44A8BBc05e4F32B5c7dC5E2A32a,512367861734813324341,3317615822747658130
23325238,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xC650Fdc12b2e9221eD1d6bC69c5E8B32B327E785,101687477197796682621,652371584885586391
23334023,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2d91D6D1402429C560dF590351BB93476A10E766,1033725723347226482820,6398244567799846744
23335707,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xE32650e748e7E4aba16181D9882D15ba328d5a78,403999521139961038282,2482454896283416109
23342908,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xe4d861d5D3477B2A830892b62c5140e0a4E191AF,18200670894831984413,113132324443006732
23345587,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x440Bc1D539D0dc1dab56FdDF1e2dcC4393892917,492549383903720186936,3016755900388578124
23348055,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2fb69400Db30759CFe72c2EA40bB64ebb545945f,26960526483574740195,163448847504355992
23348195,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x9f920a8c3307625AAE5FD7E6647Ae8a15D959092,3213414450145234065,19341093884274292
23356732,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3228bC24472e2C90c18AE48c788BcEf64859BfBD,146263477531053487977,840802396734647016
23357038,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x450cFA4DA9a67d4D5042F296A5bbabBcf39A890C,12402597774493007875,71228433056087074
23358847,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xCba1A275e2D858EcffaF7a87F606f74B719a8A93,3302668560348859612963,18478794553128040564
23359590,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6c5723d4213Fdc467c2CEd33a7B997C85fdD84D0,26159154447170786798,145552668738969217
23363230,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4a97E003711F8c6AD554B477De8bC40fC5380415,63491197100843655493,343038687268726861
23363988,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xF17ac82CB2c92853100f150591973857B1b48D7F,166323813706535158574,899977452869730854
23364528,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x977843b3bd34785d034aECcdaa9F6528264BE784,38948971803718873577,211181305735181644
23371146,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xd277f1153Ae4271D8c7FACd36e0776ccb0AB5E54,25920140947444703304,145589504643493213
23373718,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x7b26E71C7f89dE31FEb752d9b14219078fbD4585,113861789739055152984,626697693943069062
23374265,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xCB40156a276A947377a1787B47D8dD492B9287cA,23736622594422279070,130418735324189618
23374659,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x855cf1Ef31cE74BE71cB4E22004d889dB712F1E5,173001682360006033832,948872893349841470
23378653,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x9b5DAF8fe589a8FA66d7ff3C9aD5d18fB35504BF,358026277433693361415,1819560096360135107
23379494,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x17b7aFbe43503813E525bE9dEE970D6fafF75633,425249111407253946745,2141708678821525404
23385028,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x0249bEa8BD7820ce8C8F122Dc48ca1a2aDDa1ca6,56639484777626032639,284472920998917271
23387449,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4E5AB7bb5D58434977Be810E3B6e73F01593A3fa,29997905515758404997,161053979910917925
23387913,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xE549b554e8C1A98F38ee9e264bE711F1E6418aC3,142796796515598331520,766673360011136052
23391430,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x699675204aFD7Ac2BB146d60e4E3Ddc243843519,1703786737522245254298,8570433743344353475
23391835,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xDCbd1142C6037bc857bbACd07efF6Ea424Bb7E26,24187770593461951391,121689263841942651
23394450,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xCBF8168418E618C57ea52a6128CDdbC096D3DB37,594652206514645845328,3022464643967313889
23401161,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xF8997d911a7ac579a93b962e08FDca2CAffa2A93,52431081780430292903,259514016352670635
23413694,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5bA3A6FDa585F79a3fB60e0CA1713a5c97A5d376,6878630547693657948,34960036905370402
23413951,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x28650D78DF99bcb1c9Aa3EF3787df7d191e908b3,6218813489924485632,31718603652336959
23416571,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x187830AB96c4C94B9702a76Dd43633edb8D6bc3f,157577186241321143802,773679005524571330
23418883,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xd8723231145D804da38b2Cb6340A89339096160B,502403300035133460,2464054936025605
23421692,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x074FA3c86B8bC52eEd8A47c04ff10a9284635B30,302854316039999910989,1456933017706133104
23424229,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x7bc4543a81891e31F19aC8f738EbDabD119172eB,238884646808300790144,1108804126040471272
23424988,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x558dF68ab3d120062092aAe0d294bb7B46ABf8D2,147441776496534677032,683345559795711169
23428964,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x7c434cFC929087Dcf383D723b2143e86B189572B,193144205641873178629,882872082514254729
23429295,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6c463A405Da52A554aCF660a6100294E3CB761ab,74220159623184205411,339381468077049498
23431803,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x965b398A327712ecE4dd7Ae99e39A40205645885,978036605604519273654,4581548721597838631
23433702,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x02b79dF8c38f29f39888557c0A89917Fd99ddF77,4607460803880618208378,21316365814634876075
23434852,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xD23D1c87aF3147608CD56F1c90D41fFA8469be97,227265879741442070754,1048910201658080915
23435211,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x64153588999c79d6Db2A7c8080dd882f6BC7EC89,2466477651815333961,11261510658764478
23443151,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xAFa87819130773Fe76a84ca42D250aC3EC156489,39752808617471924280,183155551666774431
23452759,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x025a0C3714016A370d723BC28d304e800C62c7a6,1189380874502939894,5422796244236063
23452801,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x9633d229b711dCbf06cDd8739238765e0F3135B0,251769013366666985574,1144477425683350261
23461589,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x7b26E71C7f89dE31FEb752d9b14219078fbD4585,608142499024108016589,2651574963799909661
23464881,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5F91665450066edfD7591012e719Ebce7E826830,28885346231796826647,126669682400099366
23475536,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xee520f27Ca0BE5DC5E930d1c5055A2aA0121C167,7505643535081004591,34951814135064826
23488622,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xC885f6042372Ac3f835db3a4438F6D2B1e40Ffe5,31473024842966514335,137618521333679599
23488945,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x07759bFB542723b5a89c5A927720bb8c299cd206,348895806644609364214,1501316983074570829
23490226,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x08493630967083cA4D781ce77952B1f39EaD6fFa,3848785436838175434129,16591351070513579386
23491130,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x0249bEa8BD7820ce8C8F122Dc48ca1a2aDDa1ca6,625312182531093418367,2656613641836959585
23496802,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x063C925d0A57ae4486bdCbA8cbfDA1d2e1492A4C,16402410025208221173,74017874883300728
23496865,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x063C925d0A57ae4486bdCbA8cbfDA1d2e1492A4C,147621690226873990575,666160873949706555
23502042,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xdB28fcD2d9335Bc4f36b9C735fcEC5Ad3CFA4394,29966197815814071357,134594691267549401
23509836,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xE50F0c192Adc4a86C8f3004Db7eDB507Db7c0886,209281313729464297176,946728815126190330
23513272,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xC4F27c883Ed87FCD71Ae95df388F48B614fe45f0,49928917381620679583,223952199831893572
23518356,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x69E04dFB17bba1a7D0232b6A865b9ACaC06696FA,119668122707299190278,539292498819090790
23532533,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x8BAf370aDeaB35671767F996F95782e46a9ba0bd,881481600298820454,4118684101860328
23532767,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xB55b842d01F5053FFfB9E9F85C1565144f73D16f,47138829584102438204,223375329133009974
23535627,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xFB3d78b0b3669e7726Fa37A5Bd3265aa8a220F17,1242531753156378001349,5929781335776526457
23559210,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x08493630967083cA4D781ce77952B1f39EaD6fFa,3904061964842556663802,17218131033914646105
23565899,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2bB9F760473cd2695301ab8cf06931d61f0BD4d3,793186538673865516530,3830660340585642097
23573147,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xdd7EC43863408cd689bBA63260CCE5926fe80C7D,77044115364349190495,347651714640188333
23589536,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x43DA6D2Db9651b7042e31FfB2607a7cfa4D5d03B,164077384934636236963,743110415989138039
23592468,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x9b62f67D0E2677d40D93e59EAA0eC828C915dCCf,55862418898355497052,248455536162866552
23607662,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x919Eef36956776968b5c8F84973AE8895426f88A,47082572919895058604,232333091128168892
23616001,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x07C3053096E11884F66c1b8cBa41BD0834F5Cec6,662360885823069108633,3328890342585778650
23621225,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xA76DBa015538D68A4cf7E5e26a1eAAe927acbAFB,41374479287005079615,210646488436456906
23625248,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xE6AfDA83bF8A2b6f01583F077C79DA9027625076,3663273740775596586,18629670567510522
23625886,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x0658f0E2C6e8f9072d94454C7EDDbc44e2E36FE2,41505321768441668653,212899553262246222
23632345,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x41e85B40F644101296F9ccE6Adbb29e882151F04,317349759559857203385,1622408815468640416
23643384,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x06B308A7feb1B42C1fd70f449f06B23478b9624b,39306682929304404738,216099116047366696
23654977,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xdd7EC43863408cd689bBA63260CCE5926fe80C7D,316998091278497688714,1754779977622434330
23670801,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xF940CE19B9Cd0B9efd586381b488cEfB75EB413F,222242942219901455615,1422174996582414179
23676400,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xC4F27c883Ed87FCD71Ae95df388F48B614fe45f0,29421666659838235075,188008052704224486
23686686,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x7ac7c3D3F4D6A917d2A697BB5d9d1E9Ac1EC6c4E,2379032467042382953,15211751151447238
23694076,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x52D1C6F4Db354C8f2F3C87B8F90081115356C597,91850627918590473432,586916756425294484
23706829,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5505F7442fcBAD24F65265c422f8A055993815c4,22232923038274364328,140238296937363985
23710872,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x51f059C07E03d330B007B48630a857E582BE8236,24537156663875061564,153391499357422928
23713911,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x68B0378F8632fC04EC3F02684184E4Dc3f46250a,240451243272440053306,1517528582301262678
23724716,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x68B0378F8632fC04EC3F02684184E4Dc3f46250a,53940109322083012527,328416379228419051
23741095,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x53E726Eb59FADE302A59a99590C616cD41d77885,16739926825179217433,98115417043717530
23746789,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xD10356E6AD11Ab64c81Ba14AB682CcD4a58f8a6f,8457124187369684224,49787309242661435
23750758,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xe071B2107F42Fd40D6FA4B951bf4253cC8146dE9,419344968078593792660,2472609708521128865
23752568,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x74cF38D6048E6D57a5b0739FFB502B33C5aF393b,52016183450730462039,303058215416797978
23770404,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5580bA66f8d6Dc71adB0CA1d1c6B3D142Ff7aACa,279082444695691769368,1552573570359988427
23770438,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x68B0378F8632fC04EC3F02684184E4Dc3f46250a,2512279863825208955406,13952053102705661713
23780209,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xb840C6494708FA41E6AecB9d047c23A828A40C58,556064712354546604272,3105101761717319790
23784417,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x450cFA4DA9a67d4D5042F296A5bbabBcf39A890C,28826401598078604921,165730540149248205
23787194,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xef026598c5c25f17c00E0f953F59Cc490550BB70,84369557258962822632,487716101771980763
23793147,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xddC60D163015CF5Ca1369D557A2ca1cC2de1F1e3,1075409334906452038490,6371159905147719472
