timestamps,block_number,sender,to,amount0,amount1
1649637617,26988464,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x957FFbed31ca76544b677700811a52141dd77E23,996570610817250899332,644346586915984149265
1649773273,27050822,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x957FFbed31ca76544b677700811a52141dd77E23,184847183488563036213,390131079530609351500
