timestamps,block_number,sender,to,amount0,amount1
1645355476,25151641,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x8428dFAc84b352d410fE2C4ce36aDbd8C50F7cBA,14140720838275753075700,2837582533210934882
1645561907,25239695,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x92e8c440bd5Ae54C9d95CE5a4d3bC8151FdA63D8,97629488668362317605,14943931833913496
1645940427,25377288,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x65C1Bd6DAbbeA62bE56E654bC623F875DFB91855,515961229019505657486,68098435002694157
1646595600,25657757,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xCA2BE4D117f6cc1d53792b1A99CD828C3d84e20E,1525314950427395595392,207164627692710543
1647456122,26012967,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xdAaBA0E37d08FD1E8101034349F062182092540d,1233840422445214133832,119691450240279121
1647466532,26017270,0xf1c9881Be22EBF108B8927c4d197d126346b5036,0xf1c9881Be22EBF108B8927c4d197d126346b5036,2035941431257973550849,195287407917019451
1647604855,26073935,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xcDae1Bab521E6aD0756f41166E1Ac68D4b5Ba55a,20765266503496004767356,1954184326433104199
1648102909,26295939,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x32207D77f1226a2d449d16a831693b60a1e3A6A6,561582135569563466966,65425376377221438
1649063371,26728546,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5f831bBC519d0a13Fc70a5F0AAFc3e01E81d071a,25701071285662030165,6217951410325990
1649264003,26820380,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5f831bBC519d0a13Fc70a5F0AAFc3e01E81d071a,61270323128891747465,12863779741118375
1649440401,26899478,0x5629CE74DdCAD7Cc72b3Ea30444dA7172AD851D9,0x0319000133d3AdA02600f0875d2cf03D442C3367,541729782263697176535,104356975138633074
1649589357,26966130,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xde05E6c4d57CB95894f359D87080cD4D82d1B782,4579033778104601191785,847390958297922796
1649677454,27006851,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x8920eCC9d5D5aBF66D1D37f51C353b9bc7B8979b,54466359911645942096,10284203630984370
1649779481,27053651,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x347BF0a60c4ae34f94cEeff2c0C17DD506C43502,538591158982453819445,100421672117959768
1649850452,27086190,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3D8364E4650B4F0F028208d6B21edBd838713eB5,645952576746242526710,118305195676692580
1649897845,27107902,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xEdf481E204B9D4851c9f7b5e9d946945eFdCd7A5,177411492459002183706,31512208694867587
1650101403,27200016,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xE1Ec38659Accf997f9aF848Dc8EAe9b6222891fd,26743889205908927777445,6026428877047669246
1650442368,27354910,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xe842a080bbD4424Ee1fB8A485457098f50646FB0,456977804097916907413,79852034135333338
