block_number,sender,to,amount0,amount1
26513342,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,10099974999814352669,9901259688249099713
