timestamps,block_number,sender,to,amount0,amount1
1643276165,24220781,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xeC4950a2CC3290b105f9eCd56064EB460629e5e1,98024258,98024258969010000000
