timestamps,block_number,sender,to,amount0,amount1
1643828174,24471795,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x106763cd1ff2be02bA2BF450C1E6DdA55A35B64c,408653814541559243997,1010811165013393713
