timestamps,block_number,sender,to,amount0,amount1
1647555412,26053198,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xaCAe03CDbc0aF96A43F97dFD40E5EaeB0Ebf2E2F,193397975,31120791723444625933
1647557954,26054289,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xF5F9bC95dcd1A96BFa38895635460319600183Ce,34114487,5489560270574111614
1647558002,26054301,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xF465d66fe7C960BF1DA323c0ee6DEe54eeDB6EDb,40982806,6594781394287974276
1647560670,26055374,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xCe462C13F461DEEB3Ec2dAaDd5e7d5F90Bb8F0b2,354477108,57042446499256266265
1647563894,26056690,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xA5FB89CEF1B1bfb24670054eB4904F1b8926a0A8,30620833,4928105571905208579
1647564176,26056797,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xFE42F1e318865b512e30d4f0e3C19C77F92CD275,23802764,3830848529176557626
1647566472,26057646,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x43bfE6b4f380E28a0078f0aB28180daf4e95923D,678037242,109125108091148630496
1647568547,26058625,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2d198Cb728ACADccfF21e8057c46FBd55f392955,188659482,30370916980626983003
1647571091,26059613,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xA2D4ff2C1C1E348b8bBC520b579160920A07BE51,6122491,985679851152786665
1647585153,26065438,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x587A6FC181213b8fdce3e328948E7Da692a4837f,5384702,778181511600725968
1647592365,26068562,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xd48349d1d3dCD1733EC6d808d65aDB98a8C46e90,9159417,1323692251347959822
1647595493,26069830,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x29D93Be73B7Fc2C4597E369474ec6762Ac8cd099,180718725,26115358669685179121
1647604895,26073955,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xAE9848B8FcFac3B68e70D7c1beB9e562D92FE807,268621868,38820384664890730823
1647633672,26086355,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xBDE5E6BAE48B5e1AFC0901fc92aDe3D2fD9b7ec8,1643366217,244361102113116210943
1647768397,26143792,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1905483b834518c72f7bC1850D06f653162311D9,317430224,47200427376975069270
1647778667,26148508,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x8dC886Fa52CbeB17b22A965c90642E63dcCa2AFF,3637008,540860934600490908
1647854760,26182649,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x9D883645e5868883f7bdDe070B31371452bfFA65,24277061,3240159942679556729
1648067728,26280136,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x679B3819f4FFD58Cc3f382eE10b807bc772267F0,41967232,5416334634060143069
1648167605,26324997,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x6402e8D62A0F701E57e91b16a5b3C3B41851BcBA,101210480,13061916395912620526
1648407881,26432704,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x380353fC44f2970eBB8d4f211ae29b58Cf50BCAe,1299646,166558113367231078
1648724010,26574890,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x43F60bDc4C5DFf22CE2ef56930873DFa76F3407D,1953400274,278259411458868057428
1648747796,26585061,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x9e1D416255f1aAfb7dCbBfC173E1B447025A4343,539630128,76869632830697956413
1650118414,27207887,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x747276019e3340104C96397bF6537aD01F93D7df,1468969,209555016242978569
