timestamps,block_number,sender,to,amount0,amount1
1650005444,27157482,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xa6Df6B214D94ca4258334044850A021EEBbd88E7,90011109968156915758,99992631637418428029
