timestamps,block_number,sender,to,amount0,amount1
1644093924,24591875,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,19287514003899577,61810775594276367
1646712116,25711185,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,56827694308041343,60147402005786639647
