timestamps,block_number,sender,to,amount0,amount1
1642337077,23787371,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x630098B792120d38dF22ecE88378d0676A3ce48c,74999999,89999999998904554884
