timestamps,block_number,sender,to,amount0,amount1
1650323107,27301707,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2027526153277903727,42258390072995107397208
1650323261,27301782,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1091744851765025084,22754517731612750136980
