timestamps,block_number,sender,to,amount0,amount1
1649575159,26959882,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1278518135369514833929712,6219939195546076752
