block_number,sender,to,amount0,amount1
24326845,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xA7Dd575c6D97136b4Cc58E725CD68D679b34b081,7999999,7999999999600000000
25255826,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xA7Dd575c6D97136b4Cc58E725CD68D679b34b081,11685954,12391342670604628366
