block_number,sender,to,amount0In,amount1In,amount0Out,amount1Out,timestamps
23757949,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xEf669B7C021853C091b5Ef77068594FF081f987e,10000,0,0,99501593821919093,1642273882
23764190,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xEf669B7C021853C091b5Ef77068594FF081f987e,0,94506020375741846,9442,0,1642287396
26153170,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xEf669B7C021853C091b5Ef77068594FF081f987e,0,3256916636126450254,304977,0,1647789308
