block_number,sender,to,amount0In,amount1In,amount0Out,amount1Out,timestamps
19238986,0x85D46c795874562AFa6dA95C2c8e4683C9D49f60,0x7189AAcC5CF6F74e87B31920dC05f2eBD6840018,0,7142945512920822684,18331139467540825,0,1631969032
19693737,0x99c1C5478b00Afc2Fc1BD946C7e704ebcf77794D,0x5f575221615B3C360904c7D88e8cB5dD6F91EDc6,0,13741384517305376258,1614463481405854,0,1633036031
22605139,0x28E73C83C0f85784543300B96A1A3c2e900F7a35,0x7189AAcC5CF6F74e87B31920dC05f2eBD6840018,0,742215883120716296190,932022937927944,0,1639688038
