block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
22849429,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,32800,38000,29794354515004817124,1323260250649972220,0,1640223111
22911159,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-38200,-31800,0,0,0,1640360452
22915033,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-38200,-31800,688937784372597009679,811746041852918706970,11254100716639155295,1640368903
22985690,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-41000,-33800,0,0,0,1640523529
22997176,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-42400,-28600,21364203312589027256,34314011666069614176,1128672446486127383,1640549267
23025985,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-41000,-33800,0,0,0,1640613662
23035475,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-41000,-33800,35544414169982907130,10745484508740056635,1636333476918645248,1640634936
23035475,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-41000,-33800,0,0,0,1640634936
23067034,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-41000,-33800,243834681206082742918,89011054449010437267,10762998301832192784,1640703043
23067034,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-41000,-33800,0,0,0,1640703043
23108037,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-41000,-33800,0,0,0,1640791986
23155265,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-41000,-33800,1513130580418044640467,571006008118823004445,66234371695642312886,1640896878
23268475,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-36200,-34600,0,0,0,1641142816
23307994,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-36200,-34600,0,0,0,1641231179
23308669,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-36200,-34600,609451398527017848910,262290020584369774836,646708623797861722,1641232733
23312587,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-41000,-33600,608028268877521961471,428922248064757202742,21878061539532848513,1641241229
23362969,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-36800,-34400,0,0,0,1641366217
23363163,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-36800,-34400,183934292226467588617,30701631434841271547,2768549153585438516,1641366685
23412787,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-40400,-33000,145079362829486805125,78834862943913028909,5983935707550941843,1641495891
23540655,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-36600,-34000,0,0,0,1641781246
23595183,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-36600,-34000,0,0,0,1641906352
23596964,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-41000,-30000,0,0,0,1641910410
23598386,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-41000,-30000,879340139334764610116,1044032865565864997443,41910164953181453221,1641913609
23609822,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-35600,-34000,0,0,0,1641940226
23615893,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-36600,-34000,0,0,0,1641954105
23635241,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-35600,-34000,0,0,0,1641997061
23642078,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-36600,-34000,0,0,0,1642012982
23642875,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-35600,-34000,0,0,0,1642014752
23652378,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-36600,-34000,0,0,0,1642036216
23658771,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-35600,-34000,0,0,0,1642049747
23673625,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-36600,-34000,0,0,0,1642082701
23676044,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-35600,-34000,4892458438196971900411,2230210363894485882999,0,1642087964
23676069,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-42600,-28600,1902930849081096450,3334477657264276702,94698625016351060,1642088014
23686250,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-36600,-34600,0,0,0,1642111640
23690332,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-36600,-34000,0,0,0,1642120829
23719040,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-36600,-34600,0,0,0,1642186719
23744317,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-36600,-34000,0,0,0,1642243718
23768597,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-36600,-34000,0,0,0,1642296743
23775682,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-36000,-34800,2593617019875211736540,913615207951003300985,0,1642311485
23784011,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-36600,-34000,0,0,0,1642329443
23791613,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-36600,-34600,0,0,0,1642346597
23810676,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-36600,-34000,0,0,0,1642388011
23810955,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-36600,-35400,60163090674467931164,0,596806888594125280,1642388589
23831374,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-36600,-34600,0,0,0,1642434058
23831461,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-36600,-34600,6249792670416260316420,1524544588160512701395,59505794428643962197,1642434236
