block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
23653363,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-22380,-20700,467610405545430158,115315699638686882,2627232587803,1642038322
25727154,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-47520,-46620,1714260287634449996758,121854776493654287867,6188755877691136751,1646746562
25758394,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-47340,-46380,727558575948271870414,363605356101934707702,0,1646815223
25758394,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-47340,-46380,0,0,0,1646815223
25758538,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-47340,-46380,3552197753159209720261,1763914915962151099933,99699999999999999,1646815523
25758754,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-48060,-47100,149535886337952487469,23349670275063656967,457839653529111972,1646815967
25861784,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-47640,-46620,3776990896124775769327,1275479584114263469420,6584953858790088883,1647084531
25861784,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-47640,-46620,0,0,0,1647084531
25899594,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-47640,-46620,4005819976609651313259,2156009645925582640223,1311066081623,1647179611
25899690,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-47820,-46800,3930615711710949836931,2134657982123512101282,1711457627811,1647179913
25937384,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-48060,-47040,3857965612610056688611,2120493243431224923230,19573941542512,1647271108
25940103,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-48720,-47040,170286526783459094664,107851133011549558999,384236912339435475,1647277614
25972263,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-48420,-47460,4020295122506221101579,2105939141155504702457,116229202892880301,1647356081
26126678,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-48660,-47640,3759116962587243408662,2129074488822318594647,82970327225676,1647730442
26201809,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-50100,-49860,1014111041002356447402,50049399999999999999,659320117293730255,1647897061
26418364,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-50220,-49200,3642952896744111778680,80996257612894053882,14885965696678406269,1648375313
26516032,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-49860,-48960,1019601519981148493783,0,3879600785629135739,1648593435
26516032,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-49860,-48960,0,0,0,1648593435
26516083,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-49860,-48960,3058804559943445481350,9969999999999999999,11564265120357906922,1648593537
26742613,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-55920,-41880,0,0,0,1649094626
27436367,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-49680,-48720,3824670039792576447196,0,15687154500874729069,1650618070
