block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
25294652,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,17400,53000,0,0,0,1645717337
25294871,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,17400,53000,12463858801990484748657,813371283583463252126,61951838705838769685650,1645717847
25294871,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,17400,53000,0,0,0,1645717847
25295015,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,17400,53000,1384873200221164972073,93386190483946157773,6723085982483576615624,1645718223
25324957,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,29600,42000,0,0,0,1645800275
25332501,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,29600,42000,0,0,0,1645820731
25332672,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,29600,42000,3201597303063042912336,164332869507655139937,4358001045026104325750,1645821213
25365899,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,33400,39600,0,0,0,1645909649
25382397,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,33400,39600,0,0,0,1645954973
25382410,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,33400,39600,879612786212378737703,44138862252179619791,0,1645955073
25390050,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,32200,42800,0,0,0,1645975667
25390150,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,32200,42800,323636496479308899750,26614659173282669011,0,1645975905
25767072,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,32600,46600,2353718920799887818392,187160919876552203603,1298961113085968736097,1646834293
