block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
23199731,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-38400,-36360,0,0,0,1640992402
23227141,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-38820,-35340,0,0,0,1641052095
23269329,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-38880,-36840,599684990437396979966,241433861197743992158,3514905163013124637,1641144580
23270963,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-38820,-35340,1512828926417118338456,1292719502115566388679,8347853501266298847,1641148230
23270963,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-38820,-35340,0,0,0,1641148230
23306727,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-38820,-35340,1512828926417118338457,1263160383089307956663,9006828384764395882,1641228377
23358090,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-38400,-36360,0,0,0,1641353393
23536134,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-38400,-36360,0,0,0,1641771680
23541046,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-43140,-33060,0,0,0,1641782180
23558814,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-43140,-33060,150372589474102361444,180507112810007596518,6017353888379299747,1641822949
23583247,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-39180,-35520,0,0,0,1641879697
23595260,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-39180,-35520,355524531266151765166,124428963084065237138,6698938278564712855,1641906510
23621138,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-37200,-35640,0,0,0,1641965060
23621155,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-37200,-35640,648065583300349822154,166332050668319038797,3667376596975175016,1641965094
23641882,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-37440,-36600,0,0,0,1642012578
23641900,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-39120,-34740,0,0,0,1642012614
23643591,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-38400,-36360,0,0,0,1642016488
23652363,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-37440,-36600,0,0,0,1642036156
23673679,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-37440,-36600,0,0,0,1642082813
23673695,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-39120,-34740,0,0,0,1642082845
23690292,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-37440,-36600,0,0,0,1642120745
23694209,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-38400,-36360,0,0,0,1642129469
23726202,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-38640,-36420,0,0,0,1642202004
23744526,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-37440,-36600,1576223878275835278786,0,10400123612124851752,1642244280
23768518,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-37440,-36360,0,0,0,1642296581
