block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
23056156,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-98800,-93000,0,0,0,1640680039
23070958,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-101600,-88600,0,0,0,1640711407
23186461,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-101600,-88600,0,0,0,1640962966
23186627,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-101600,-88600,222102378618708092,6054618862538747332,615995455550673,1640963310
23380677,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-98800,-93000,0,0,0,1641410907
23381447,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-98800,-93000,34222211497558155013,735984466303980999663,26554448151263341,1641412968
23772066,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-97000,-90800,0,0,0,1642304025
23793853,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-97000,-90800,0,0,0,1642351859
23845794,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-97000,-90800,0,0,0,1642465150
23916012,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-97000,-90800,0,0,0,1642616290
23987034,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-103000,-94000,12709185185879915332,184741517129003987139,28392058644175569,1642769417
24090665,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-97000,-90800,0,0,0,1642996469
24145328,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-97000,-90800,0,0,0,1643113804
24145713,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-97000,-90800,783667226641381848,26675940300375454351,0,1643114628
24145713,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-97000,-90800,0,0,0,1643114628
24213423,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-97000,-90800,0,0,0,1643260347
24237742,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-100400,-93600,20251433103345849692,318694639087001219807,30218743521382887,1643313337
24488013,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-97000,-90800,0,0,0,1643863319
24496929,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-97000,-90800,195916806660345462,5702513339930356527,61638423693986,1643882987
24496929,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-97000,-90800,0,0,0,1643882987
24618543,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-98600,-93000,0,0,0,1644154776
24621012,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-98600,-93000,35239288284991709365,561297200445949415351,37749706572146916,1644160099
24823232,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-98000,-94000,44910453383172302052,307096515962904303208,50129931276348489,1644605359
24925154,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-97000,-90800,0,0,0,1644828924
25098489,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-97000,-90800,0,0,0,1645230545
25280246,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-97000,-90800,0,0,0,1645674350
25285570,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-98000,-94400,45243994699075716347,213220521388798736942,50186701334226317,1645691068
25453452,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-109200,-93200,11777527251994022803,134204304881879236329,50547056047909420,1646129643
26260653,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-100000,-93200,0,0,0,1648025903
26546704,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-97000,-90800,0,0,0,1648660944
26728396,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-100000,-93200,0,0,0,1649062923
27043830,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-100000,-93200,0,0,0,1649757925
27127275,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-94200,-93200,535595047828605040,2899999999999999993,0,1649941031
27319767,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-100000,-93200,0,0,0,1650363277
