block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
24525351,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887270,887270,0,0,0,1643945931
24548183,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887270,887270,0,0,0,1643995193
24563264,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887270,887270,0,0,0,1644028612
24631414,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887270,887270,0,0,0,1644183220
24643079,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-23030,0,1052050191484808180454,0,719412569935902218761,1644209094
24643098,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-69090,-1980,8049677332735024089974,0,7036533919213845989239,1644209132
24807325,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887270,887270,0,0,0,1644569187
24807387,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6180,8260,0,0,0,1644569315
24873348,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887270,887270,0,0,0,1644713493
25008287,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887270,887270,0,0,0,1645011818
25077987,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6180,8260,0,0,0,1645179273
25078012,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887270,887270,0,0,0,1645179323
25258564,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887270,887270,0,0,0,1645618546
25571958,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887270,887270,0,0,0,1646399605
