block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
27301442,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-27080,-18720,115809704237690438084,18500717454769986587,12839060132696558225,1650322433
