block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
24331520,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,52800,55200,0,0,0,1643521534
24331600,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,52800,55200,4678545460552305189087,0,8357326719070528975927,1643521698
24332002,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-62200,0,1046690662858947132646,0,999999999999999999999,1643522654
24371334,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,46000,55200,0,0,0,1643609223
24441199,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,46000,55200,31006096989922228016716,0,180598958977265832721536,1643762755
24441221,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,47400,61400,817099931217919609494,0,8859382851204149364843,1643762803
24455702,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,96200,99000,54290277842560230066798,0,1000999999999999999999994,1643793843
24525939,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,115200,124200,0,0,0,1643947143
24525948,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,115200,124200,928750087711357120512,260560277477303966,110842563492652859178869,1643947161
24663454,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,121200,122000,0,0,0,1644253431
24876102,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,121200,122000,21340648498905588410434,1953873337471853653,0,1644719473
25371093,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,52800,55200,49565148879647361876,0,88538659410116158381,1645922965
25402121,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,46000,55200,540981063758796849,0,3151013072461450897,1646006827
