block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
22964187,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-207240,-149160,144051270419958425,71452482674360538056,60068463038419,1640477312
22999895,0xF169BD68ED72B2fdC3C9234833197171AA000580,-155940,-155880,1583531417491837060,0,1955928703999,1640555390
23416145,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-483540,68040,22382498762220592925,44062431844460711557223,11369498264424771,1641503481
23416145,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-483540,68040,0,0,0,1641503481
23416221,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-483540,68040,5348645393868576171,10529401816624576933428,2716918033533229,1641503637
23416221,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-483540,68040,0,0,0,1641503637
24009375,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-206940,-147000,142113021654847930,33995533088970327347,74616066096241,1642819169
24050742,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-483540,68040,2714842737796928814,4616691647819521352835,1596430274986877,1642908848
24050742,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-483540,68040,0,0,0,1642908848
25389788,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-146520,-140160,24173163168630,9999999999999908,0,1645974982
