block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
24243865,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887200,887200,206018834999141839,1928213188466979635,22011964562978858,1643326493
24263831,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-67200,-23200,1019244431897069894780,6326040403432297227999,73062754635111745484,1643370032
24263831,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-67200,-23200,0,0,0,1643370032
24263913,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-67200,-23200,1528866647845604842170,9489060605148445841998,109594131952667618226,1643370207
24263913,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-67200,-23200,0,0,0,1643370207
24264375,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-67200,-23200,107020665349192338951,670012785501466105440,7606514581581022556,1643371271
24264375,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-67200,-23200,0,0,0,1643371271
24264468,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-67200,-23200,241713817024390125547,1512725822239937042954,17185970588863793889,1643371481
24264468,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-67200,-23200,0,0,0,1643371481
24353835,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-67200,-23200,1180132165472022377673,7667694701273519425406,80826457740190222929,1643570398
24372806,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-58600,-37000,1886099048228670348094,6256152132376550989026,94194384118301520528,1643612515
24511817,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-57800,-38000,44644623099194133,145495596350778578,2007961844060693,1643916301
26216563,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-45800,-41200,0,0,0,1647930310
26312223,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-45800,-41200,25693149679413894971,52122289137615977636,0,1648139076
