block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
22914479,0xF169BD68ED72B2fdC3C9234833197171AA000580,35400,35600,17110081044697327167913,28999999999999999999,0,1640367759
22922059,0xF169BD68ED72B2fdC3C9234833197171AA000580,63800,64000,73222180033145769366823,29999999999999999999,0,1640384403
22927302,0xF169BD68ED72B2fdC3C9234833197171AA000580,32000,32200,17919677889732043043488,35999999999999999999,0,1640395987
22994994,0xF169BD68ED72B2fdC3C9234833197171AA000580,32800,33000,38856159412971882741427,74999999999999999999,0,1640544613
22997992,0xF169BD68ED72B2fdC3C9234833197171AA000580,32800,33000,135737516882648443710051,261999999999999999999,0,1640551207
23017440,0xF169BD68ED72B2fdC3C9234833197171AA000580,32800,33000,135737516882648443710051,261999999999999999999,0,1640594675
23024710,0xF169BD68ED72B2fdC3C9234833197171AA000580,32600,32800,20517095146897948662757,39999999999999999999,0,1640610863
23031317,0xF169BD68ED72B2fdC3C9234833197171AA000580,39000,39200,7063552332371475618847,9999999999999999999,0,1640625635
23039269,0xF169BD68ED72B2fdC3C9234833197171AA000580,37600,37800,25026935245165467203216,37999999999999999999,0,1640643154
23061030,0xF169BD68ED72B2fdC3C9234833197171AA000580,32600,32800,22055877282915294812464,42999999999999999999,0,1640690350
23063444,0xF169BD68ED72B2fdC3C9234833197171AA000580,32000,32200,19910753210813381159431,39999999999999999999,0,1640695458
23067540,0xF169BD68ED72B2fdC3C9234833197171AA000580,46000,46200,1002348249187350260347,999999999999999999,0,1640704093
23068241,0xF169BD68ED72B2fdC3C9234833197171AA000580,33000,33200,523288675803989271248,999999999999999999,0,1640705671
23068760,0xF169BD68ED72B2fdC3C9234833197171AA000580,33000,33200,523288675803989271248,999999999999999999,0,1640706744
23069505,0xF169BD68ED72B2fdC3C9234833197171AA000580,34000,34200,122694219152290788715,223032999999999999,0,1640708285
23069621,0xF169BD68ED72B2fdC3C9234833197171AA000580,30800,31000,468782436523769535738,0,21973683005813791029,1640708521
23069908,0xF169BD68ED72B2fdC3C9234833197171AA000580,32000,32200,17919677889732043043488,0,891903951556671454026,1640709115
23069932,0xF169BD68ED72B2fdC3C9234833197171AA000580,32000,32200,9955376605406690579715,0,495502195309261918903,1640709163
23069944,0xF169BD68ED72B2fdC3C9234833197171AA000580,32400,32600,10156478397500493858062,0,515722992135603184326,1640709187
23069984,0xF169BD68ED72B2fdC3C9234833197171AA000580,30800,31000,3281477055666386750172,0,153815781040696537210,1640709271
23083711,0xF169BD68ED72B2fdC3C9234833197171AA000580,33200,33400,39641066262963614880420,74999999999999999999,0,1640739552
23083738,0xF169BD68ED72B2fdC3C9234833197171AA000580,27800,28000,25281891546304871026310,0,1019999999999999999999,1640739610
23110202,0xF169BD68ED72B2fdC3C9234833197171AA000580,34600,34800,21541044337444384079725,37999999999999999999,0,1640796733
23111334,0xF169BD68ED72B2fdC3C9234833197171AA000580,64000,64200,73958038200182657991253,29999999999999999999,0,1640799197
23145477,0xF169BD68ED72B2fdC3C9234833197171AA000580,32800,33000,19687120769239087255656,37999999999999999999,0,1640875921
23147148,0xF169BD68ED72B2fdC3C9234833197171AA000580,34600,34800,221646008840546162504548,390999999999999999999,0,1640879495
23153762,0xF169BD68ED72B2fdC3C9234833197171AA000580,30600,30800,8214892235375798559739,17699999999999999999,0,1640893648
23175081,0xF169BD68ED72B2fdC3C9234833197171AA000580,33000,33200,19884969680551592307445,37999999999999999999,0,1640938816
23179705,0xF169BD68ED72B2fdC3C9234833197171AA000580,30800,31000,8297449126470720782580,17699999999999999999,0,1640948509
23180007,0xF169BD68ED72B2fdC3C9234833197171AA000580,34400,34600,219440703916759751222638,390999999999999999999,0,1640949133
