block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
24633383,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,34020,40920,1772149951403998352025847806,0,3999994207323327142147132798,1644187430
24634810,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,36900,38040,269452603325050656758716779,0,100000999999999999999999999,1644190756
24634815,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,38040,39120,2690686025067373211502,0,999999999999999999999,1644190766
24634928,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,44640,41850954377259548793797872,0,389943949213027789505236676,1644191098
24634931,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,4080,472881585164318577986503312,0,579887900197999999999999999,1644191110
24634938,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,44940,41227905759677924813572078,0,389943949213027789505236677,1644191138
24634942,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,16080,519061403433361404425896474,0,1159775800389999999999999997,1644191154
24634950,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-138180,29400,91998088926291268636982044,0,399999999999999999999999998,1644191176
24634965,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-138180,26700,105297983236595967425592283,0,399999999999999999999999998,1644191206
24635390,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,41760,43200,16603515909686963837303,0,9999999999999999999999,1644192080
24635392,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,39120,40080,517484753780019418616251797,0,179894900198899999999999999,1644192088
24635650,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,44400,45540,46298376405373947348968,261250945295911149,24975185120246078960938,1644192620
24635669,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,43200,45540,13939439658770444584791,78657008527979248,14992528776474993694578,1644192658
24636173,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,23040,58320,619181070710789912137,29999999999999999999,4075087822379016471112,1644193954
24636365,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-23040,104340,308693257541722734583,29485560324172837870,2960560922367064629806,1644194378
24636647,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,38940,52800,1014485298468536248166,29999999999999999999,2941698143023672272908,1644195058
24636653,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,39120,40080,172595694444210933673058,0,59999999999999999999999,1644195070
24636665,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,41760,43200,83017579548434819186517,0,49999999999999999999999,1644195094
24794954,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,31800,32220,12813832623406041319767318542,0,1333331603899999999999999999,1644540041
24799682,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,32220,161160,204113583143472195,6867438609158894,4987999999999999947,1644551888
24800247,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,32220,184200,29531812813504931,5777198489735675,3005181223760378,1644553050
24800592,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,30900,62160,2372116267487272788,148705930341535804,10969999999999999998,1644553764
