block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
23661679,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,41800,48200,1832948056072777565472,13892850495315568768,3999999999999999999795,1642055744
23740609,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,39600,53400,140493106912690261556,3999999999999999999,420070516892465680992,1642234410
24014886,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,39600,53400,71601903585523230696472,2666779326474356474851,153737608387867762871934,1642831081
24014886,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,39600,53400,0,0,0,1642831081
24106229,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,39600,53400,0,0,0,1643029836
