block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
23000655,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,161200,225400,196431242641229852859314,22853947892494326999,899999999999999999995365463,1640557118
