block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
24453450,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-19000,-5200,0,0,0,1643789068
24563245,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-19000,-5200,0,0,0,1644028570
24633891,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-115200,115200,0,0,0,1644188606
24807355,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-19000,-5200,0,0,0,1644569247
24856867,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-11400,-7600,0,0,0,1644677928
24873608,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-19000,-5200,0,0,0,1644714029
24892913,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-11400,-7600,0,0,0,1644756213
24903217,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-11400,-7600,23629889151297336863364,3073308461432604808646,1476255779897934697182,1644779211
25008287,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-19000,-5200,0,0,0,1645011818
25078030,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-19000,-5200,0,0,0,1645179380
26026384,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-115200,115200,0,0,0,1647488822
