block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
23655233,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,25200,48200,0,0,0,1642042438
23691345,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,27200,29600,23528641859460777195774,682888154345256933842,0,1642123049
23695561,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,26400,27800,43458642916972682620411,0,11794532845166213878370,1642132385
23718972,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,24800,30800,0,0,0,1642186575
23774504,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,24800,30800,15766816200070115079136,0,19059430347119112790307,1642309053
23793199,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,28800,32800,2151515267760419448809,29001243145812362583,1289740021276880156479,1642350383
23793199,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,28800,32800,0,0,0,1642350383
23836996,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,25200,48200,0,0,0,1642446238
23840432,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,28800,32800,0,0,0,1642453578
23909872,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,28800,32800,19518090007605641790894,0,18236822563917702838802,1642602741
23961818,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,32000,34000,33906180769324306665538,0,17659896354706381629128,1642714991
24022815,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,25200,48200,0,0,0,1642848828
24032497,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,25200,48200,0,0,0,1642869467
24039177,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,25200,48200,0,0,0,1642884180
24086212,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,25200,48200,0,0,0,1642986775
24112676,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,25200,48200,0,0,0,1643043309
24112905,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,25200,48200,135745684151183741800875,15398107012457836275281,189313264271938622720938,1643043911
