block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
22961560,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,19400,22000,9208055917090615979357,334476712422194430,3368827327867748165427,1640471637
22985708,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,16400,23600,9483852069793140582660,1179806486438528838,9317492171519187530223,1640523601
22996040,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,16200,24600,0,0,0,1640546799
23025992,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,16200,24600,0,0,0,1640613676
23028600,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,16200,24600,7403731599925088508155,143123063576219541681,7114953727366202438766,1640619471
23028600,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,16200,24600,0,0,0,1640619471
23067351,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,16200,24600,7403731599925088508155,157141565258682404344,6971484205896084191464,1640703703
23108034,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,16200,24600,0,0,0,1640791980
23146813,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,16200,24600,0,0,0,1640878801
23155324,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,16200,24600,7464909280263753165869,66979481867883165573,7997307244596557673813,1640896996
23646836,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0,25600,583924495135066283784,63399081959041367547,926371389940512174921,1642023692
23847578,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,7400,22600,0,0,0,1642468958
24199862,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,19800,21200,33444612613662598061188,0,6525604366903587150444,1643231789
24698870,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,19600,21800,928441260171152352876,0,287618377531723941655,1644331622
24721729,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,20600,22800,0,0,0,1644381125
24721729,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,20600,22800,16321929534965781819493,239414064106043892254,3077759497900546561232,1644381125
24878057,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,19800,22000,0,0,0,1644723885
24880249,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,19400,22800,0,0,0,1644728612
24880273,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,19800,22000,507699210467973847298,0,158858850405219118059,1644728664
24880285,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,21000,22600,0,0,0,1644728688
25084198,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,21000,22600,2324023294021083762253,0,553072241358884414655,1645194802
25090364,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,21400,23000,0,0,0,1645210726
25098921,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,21000,23800,0,0,0,1645231680
25099007,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,21400,23000,0,0,0,1645231995
25133882,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,19400,22800,0,0,0,1645316023
25322137,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,21400,23000,1889965626598849224690,0,458860576108606991743,1645792539
25322229,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,19400,22800,955312491509069082297,0,466931550122875714734,1645792727
25324256,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,21000,23800,2314737206385616375029,0,993912369632511620894,1645798433
25382494,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,21000,24400,0,0,0,1645955413
25382674,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,19200,24800,0,0,0,1645955920
25444632,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,19200,24800,0,0,0,1646108242
25444651,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,21000,24400,0,0,0,1646108280
25465408,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,7400,22600,2919319006300537719370,0,4810377309734959123779,1646156900
25673925,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,21000,24400,0,0,0,1646630402
25673940,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,19200,24800,0,0,0,1646630432
26285191,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,19200,24800,0,0,0,1648079445
26391988,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,7400,23600,2797737662731403104753,0,5054041408758142789611,1648317749
26427887,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,19200,24800,0,0,0,1648396372
26427925,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,21000,24400,0,0,0,1648396452
26621028,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,19200,24800,0,0,0,1648826410
26621045,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,21000,24400,0,0,0,1648826444
27019822,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,7000,24000,0,0,0,1649704902
27128229,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,21000,24400,0,0,0,1649943097
27337714,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,22800,41400,183801225473372242582,31148620872879566572,46976443861490944828,1650402502
27405985,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,18800,26400,10484859280442852912374,307452196710240322540,8525122680222795317347,1650553937
27448220,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,23000,25800,0,0,0,1650644640
27466572,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,23000,25800,39828679169562040692469,668388578423872573197,10587415718080749454367,1650684493
