block_number,reseve0,reserve1,timestamps
22253923,9500000000000000000,573440643863179074,1638911318
22254853,9475419945796154807,574932674299252592,1638913238
22255632,5820999698414920367,936961160495700037,1638915021
22255678,566225338051522,92002846819236,1638915113
22255800,63304086614,825398194671666130,1638915365
22810059,1000063304086614,52841098064339,1640136686
