block_number,sender,amount0,amount1,timestamps
20184040,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3000000000000000000,3000000,1634153668
22837777,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,47394339498247782625,49999999,1640197745
