block_number,sender,amount0,amount1,timestamps
20324081,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1000000,270000000,1634504751
20324215,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,25000000,6750000000,1634505055
20324221,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,20000000,5400000000,1634505067
