block_number,sender,amount0,amount1,timestamps
15880398,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2000000000000000000000,1996000000000000000000,1624062823
16025119,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2363117011640161915554,2384738633883400845304,1624383987
16044924,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,11599748297950985404,11658868711172434656,1624426850
16096956,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5900758649857974891,5887853375450671370,1624544724
16953816,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,347435577071558035986,348711398306935208523,1626510967
16953846,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6898103823952352149,6858587356321449232,1626511027
19507617,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,56838601089539411751,57316538003575182069,1632596441
19938536,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,52560155187102139655,53215630803187775218,1633595366
20688497,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,163005240390222431596,165042371428956248902,1635389007
23275063,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,98617953497561676949,100000000000000000000,1641157446
25899243,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9924171442889851,9999999999999999,1647178477
