block_number,sender,amount0,amount1,timestamps
15609180,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,24356638086881977238,122853073739573272,1623463834
15611917,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,18810869872890204,90476910427988,1623470014
15644026,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,82297979530725114022,1405604016781861178,1623539639
15667277,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,219295871970891650497,3036393043558485790,1623591087
15673236,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,393351372951920208566,5007767425147686910,1623604153
15673942,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9870328780508227768,110997360153570573,1623605737
15816964,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1999999999999999977,22491117088789513,1623922389
16292556,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,583424521101748012,11137974741218851,1624982336
16619354,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9600589438720086087,183281845040302842,1625699972
17212833,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,39999999999999999952,763627467710048827,1627118273
