block_number,sender,amount0,amount1,timestamps
17061812,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,217235000000000,1000000000000000000,1626764902
17142611,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1847451239181009,8504390356899256565,1626952583
17203857,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5157883930929929,11107507544207486009,1627097901
18178026,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,14734604082864,112334618076080750,1629423283
19765391,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,108767061503672822,566400999999999999739,1633194553
20152666,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,248586993697570,904270432137514591,1634078878
20152896,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,23481079967597,78249913524383673,1634079428
20152993,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,240486159312021,765083533377861023,1634079695
20153006,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2186836822525090,6957210543362352619,1634079747
20153067,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,131592520156218,424558663900597729,1634079907
20153126,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,140109911949546,488694784490009301,1634080029
20153134,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,548140122626273,1911879148090784530,1634080045
20153207,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,107770116521471,355309353633596275,1634080195
20153232,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,390189054936226,1350632820702688157,1634080249
20153268,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1355320268043535,4615471242230281497,1634080321
20153309,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,32227586048160,108497142994880802,1634080407
20153364,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,357224810033730,1196453000922729285,1634080521
20153388,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,514354172760996,1737649962604019283,1634080569
20153516,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,47419212422801,156131513066083770,1634080833
20153517,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1657702475743171,5458116711080671556,1634080835
20153568,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7480785958749010,22868075764163373175,1634081007
20153579,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3823094631451,11681291758961367,1634081051
20153615,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,349136428163808,1045315756382684547,1634081167
20153623,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,103422749793543,309648095147756103,1634081183
20153692,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2803053820597405,8082979666006857622,1634081325
20153739,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,499221257581422,1309802615972678237,1634081471
20153745,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3323588357383846,9490308782354722347,1634081507
20153746,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,87853174800673,250859512886505197,1634081513
20153763,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,14841107572820,40639223699374816,1634081615
20153778,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2811203508994137,7593142601083513870,1634081705
