block_number,sender,amount0,amount1,timestamps
17689525,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,330000000000000000,377000000000000000,1628272926
18021158,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7735811905532091,9327491441205999,1629062000
18610371,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7446876275220,10000000000000,1630465558
18654391,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,95501272385577572,132252764212927164,1630568640
18658090,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,11780330666308891,17202156863287490,1630576295
18665704,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,25918927614422428,37847957852883370,1630592952
18672923,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,152320582478370028,203699096294099528,1630609088
18678068,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4624931296116135,6249920819396115,1630620086
18678345,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,18685649389230429,26910058886529449,1630620744
18685568,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,343619650278124,498786190073921,1630636937
18691863,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,907202518944818,1324227934569981,1630650968
18694831,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,380000000000000000,351878952858478509,1630657600
18702436,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6622455921775177,6206260648829012,1630674768
18706862,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2667031720170050,2511490773725922,1630684820
18709234,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,201620474053053,191206077830877,1630690996
18709238,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3909773854872613,3707820485528605,1630691004
18714317,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,828024747414188753,785489474951513567,1630703581
18714359,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,44505782439912993,44213838306808551,1630703665
18725936,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3740287124577905,3735769806218767,1630730261
18742989,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,254035223141336,254022731926902,1630770181
18745794,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2536886587646583,2544761891419646,1630777072
18759057,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,53163180876840,53380734389574,1630808402
18776683,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,107652822869065666,105695266539364678,1630852334
18779227,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,42638361900975,41881924984479,1630859379
18785552,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1622625851576820052,1525687159530847222,1630874865
18794860,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,162425891479476403,148949858749524619,1630897124
18822659,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,49401345529025730,50782693959961656,1630960697
18830364,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9673489977037522,9995703332468116,1630978674
18839267,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,182596665432125204,208513105124583951,1630999724
18841832,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,85001653032241543,82847424199734911,1631005754
18842087,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,41257382634279347,41020911433586760,1631006328
18847329,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,350000000000000000,320159510242355633,1631019126
18861551,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,32090487916720624,30130221535416209,1631052952
18861855,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,154779626056528374,154680411914256154,1631053720
18864462,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,251209167450543913,251050141250475381,1631060007
18865741,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,364171342625095594,337088850442591964,1631063029
18867821,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3824800000000000000,3540407477614874561,1631068399
18870157,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,397441475200868023,402660695330905141,1631075214
18870345,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,186904567250961195,197223496990861941,1631075879
18870427,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,138138377878495127,150259113293755948,1631076155
18872128,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,436184644619712056,449683845000000000,1631081203
18874618,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,12873463362520749,11682894109594075,1631088273
18875735,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,12726087471096888252,11549147899632837920,1631090843
18876860,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,13730657100083965324,12464328482156932319,1631093290
18877157,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,152728516414302242,139576180333261111,1631093980
18877952,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,179510000000000000,164051355436838381,1631095802
18878632,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4158075976779300730,3799999999999999999,1631097284
18881520,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5000000000000000000,4548400214697612447,1631103803
18882507,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1999544328507019161,1819528997105976121,1631106106
18882613,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5492195824681989333,4997743445005185109,1631106322
18883602,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,694958920575716576,649006008020007186,1631108634
18885773,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,277445875785379800,253270691103337303,1631113983
18885788,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,288410649529934792,263280051726248064,1631114013
18885813,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,21834459547840793,19948108831794574,1631114063
18886770,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,157538368046925336,143949224329303485,1631116296
18889423,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1002443569999999999,916940100864178743,1631122954
18889465,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,8898405114257824455,8139415252070391883,1631123122
18893551,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,165119281072703000,153328421404277126,1631132708
18896727,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,11629959207425737,10235287922725794,1631140373
18903132,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,24896592678122294,22191630485245874,1631155341
18903169,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,777493697124272579,707265715624597836,1631155419
18906235,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,270267993741466806,250297790076948949,1631162381
18931726,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2656436358214456758,2621962229102442447,1631222312
18931936,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,23230688299291259446,20355895628190006936,1631222872
18938948,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,11665090991879596278,10271400647678471639,1631239970
18940288,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5261437832533636846,4635481837815379115,1631243576
18951846,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,617462169459956590,538903812109446935,1631273240
18972279,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4063601429999999999,3513894381945131096,1631320627
18980719,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1091159284937030257,976854587494629170,1631340017
18994149,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,23016600000000000000,20022907993133404934,1631372224
18997020,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,19407600000000000000,16919527656440777104,1631378957
19002293,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,18000000000000000000,15320798816413935569,1631392445
19030049,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,55668036183015732,48022439705645303,1631462503
20933120,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5138215488823082,3310232144435947,1635938762
24191497,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2417718437909330,1676027600636512,1643213020
