block_number,sender,amount0,amount1,timestamps
17455027,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,20000000000000000,125000000000000000000,1627724134
17455122,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1000000000000000,6250000000000000000,1627724356
17765465,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,12764024406629880,77621959808841417166,1628448645
17766100,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,10000000000000000,51652053691079842441,1628450000
17766580,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,13000000000000000,41430385740282049377,1628451074
17766825,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9999999999999999,25279135697003682582,1628451580
17767273,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3500000000000000,7094165007081990097,1628452705
17767554,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,12000000000000000,16831542000514937176,1628453289
17767961,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7000000000000000,6320118798695510967,1628454272
17777028,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,17754848342669329,7875604918035481525,1628474392
17777351,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5499999999999999,1274221243036669636,1628475058
