block_number,sender,amount0,amount1,timestamps
14537060,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2000000000000000000,1000000000,1621110627
14537315,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,44721360000000000,1000000000,1621111153
14558223,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2504712065250907878,1000000000,1621155750
14612269,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9999999998597031498,4242364086,1621272537
14668775,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5684545855364307303,2539476628,1621398374
14724010,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2535814793560439481,1000000000,1621519044
14895460,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,205982962881037036,100000000,1621908969
14903063,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2411178449543035681,1081554798,1621926546
15518730,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,827518894904566320832,346428859692,1623256905
15743418,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,17879946245408483399,8806682032,1623757210
