block_number,sender,amount0,amount1,timestamps
16829930,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4000000000,1000000000,1626213557
16830141,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,100000000000,25000000000,1626214247
16974019,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,200000000000,48190920049,1626556596
20913629,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9261307751,3239771510,1635894915
20913822,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,26058168876,8955663850,1635895313
