block_number,sender,amount0,amount1,timestamps
23053609,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,288960911285310558,3761208340462829373045,1640674651
23054687,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,280000000000000000,3638173535217899777315,1640677009
23575097,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,188000000000000000,6613012036611298619246,1641861080
23576263,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,959157235000000000,33738927340733042305296,1641863872
23952493,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,79596246886735322,2409999999999999977178,1642695469
23978181,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1495159479271552043,45793761254247329736256,1642750046
24297828,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,100000000000000000,1711061631602284106946,1643446444
24299710,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,292216242106829640,5000000000000000000000,1643450580
24347151,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,189729987525592729,3003859280767117720928,1643555572
24347399,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,20019432562636351,314446901492070939669,1643556084
24349252,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,100000000000000000,1570708363027955599871,1643560206
24349445,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,52352304165960964,836652965119321220849,1643560604
24349610,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,60914538905941531,967587859277669978747,1643560942
24349612,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,76398755039676636,1213544568636790650439,1643560946
24349626,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,18963141970646609,301217185159827219931,1643560974
24349763,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,122133171722762636,2032413961314371379089,1643561260
24349870,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,62038888997958158,1032387044120159055293,1643561478
24349898,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,56980274762733562,928606534551336160948,1643561538
24351344,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,108120805800000000,1762042868429638860820,1643564682
24351761,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,231944780258517245,3779999999999999990480,1643565672
24352987,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,140778818491826909,2294269926255712131386,1643568522
24353011,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,24722836769820183,402907635540501146761,1643568570
